,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
605,La Maquinaria Norteña,Fuentes de Ortiz,4vvxsS3eN7EGJf1Ejdbmz6,69,0.751,0.868,7,-4.544,1,0.0914,0.334,2.75e-05,0.205,0.791,115.374,231933,4
606,DaBaby,PRACTICE,4Z5FyQlevoHoa5FsIVKZju,65,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,122587,4
607,Zach Bryan,"Quiet, Heavy Dreams",3JGqdP88wrRe9QEVCDHQv9,63,0.639,0.135,4,-8.922,1,0.0389,0.814,0.0,0.102,0.212,84.493,174255,4
608,Playboi Carti,Over,08dz3ygXyFur6bL7Au8u8J,67,0.622,0.946,7,-3.593,0,0.0534,0.044,0.0,0.0838,0.336,130.07,166234,4
609,Calvin Harris,Over Now (with The Weeknd),58AGoOGbwsQMhBbH0eFLRR,71,0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,210795,4
610,Camilo,La Mitad,63Zaf8Rci6eOUPqDQ4fUFx,76,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,0.763,97.194,177791,4
611,Miracle Tones,528 Hz Love & Miracles,14Gl2GHSriLtQxGTri6uio,67,0.173,0.0683,0,-28.341,1,0.066,0.93,0.707,0.107,0.0372,139.847,137075,5
612,Zach Bryan,Come as You Are,3j611OSMDlz3IYsJNGj0BY,63,0.602,0.19,9,-7.236,1,0.0346,0.895,0.0,0.0986,0.482,81.538,285885,4
613,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,69,0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,0.634,85.359,224638,3
614,Masego,Mystery Lady,0bkTdkWwGk3OGFX0afD3Wj,70,0.747,0.494,3,-7.957,0,0.141,0.393,0.0,0.0982,0.624,76.006,228453,4
615,La Maquinaria Norteña,Con Ese Corazón,2DqFH5sgUbhEql0ymWhuMD,66,0.748,0.783,8,-3.572,1,0.0373,0.34,0.00346,0.108,0.879,117.045,192560,4
616,La Adictiva,En Peligro de Extinción,4wZqjBJCs2tD7AV3c2UUh5,72,0.699,0.442,0,-5.144,1,0.0277,0.0966,1.77e-06,0.274,0.816,123.562,234000,4
617,Tenille Arts,I Hate This,0VsDzurvIUoRNT4fIactL3,64,0.621,0.399,3,-6.807,0,0.0262,0.594,0.0,0.107,0.334,80.993,188853,4
618,blackbear,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn,67,0.742,0.679,7,-4.594,1,0.0259,0.0488,0.0,0.0754,0.856,100.041,201398,4
619,Flo Milli,In The Party,52BJrldggFQyTiW8XrILhO,65,0.919,0.609,9,-5.059,1,0.262,0.0096,0.0,0.124,0.418,134.992,137362,4
620,RAC,Passion,3yydZof4pq6N4zeyTzLwQk,67,0.777,0.721,0,-6.951,1,0.071,0.476,0.0512,0.27,0.88,106.956,132747,4
621,Miracle Tones,432 Hz Miracle Sleep Tone,0lD9X7rCCtgYzdduGOjqkN,67,0.246,0.103,9,-27.18,1,0.0458,0.876,0.941,0.0819,0.0386,132.573,115000,4
622,J€AN-MARC,8 O 8,2RfmwyP48VHVQHUQJBAgIU,70,0.917,0.66,11,-6.226,0,0.143,0.106,0.0,0.0954,0.52,100.013,202159,4
623,Will Wood,I / Me / Myself,1lqj3wgPj8gHCdq46hUjvr,67,0.48,0.954,11,-5.273,0,0.0584,0.165,5.14e-06,0.807,0.762,172.016,291715,4
624,Megan Thee Stallion,Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,67,0.822,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,242001,4
625,Taylor Swift,"no body, no crime (feat. HAIM)",3RaT22zZsxVYxxKR7TAaYF,69,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,215627,4
626,Bad Bunny,BYE ME FUI,0FktnzDqjClqU6iqOZVEs2,72,0.712,0.599,5,-6.342,0,0.112,0.412,2.15e-05,0.103,0.588,179.788,178000,4
627,Jack Harlow,Face Of My City (feat. Lil Baby),6MDdceLYec4AxohmorE4vH,66,0.74,0.566,1,-8.389,0,0.32,0.0034,0.0,0.589,0.342,156.197,123447,4
628,The Neighbourhood,Cherry Flavoured,40iocOzytrqaRn5RbGPDNp,68,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,208453,4
629,C2d,With My Hoe!,6r3Wa1lkJVEuc67aZhwO61,67,0.586,0.538,10,-7.819,1,0.0545,0.0248,0.00795,0.203,0.188,140.107,82516,4
630,NextYoungin,3 Musketeers,57Oi4yqY27uJzCyqFWIP5q,65,0.91,0.617,0,-10.234,1,0.0847,0.258,0.0,0.122,0.572,104.972,166857,4
631,redveil,Weight,5sdkS8DXx8rXNLxbSos8GS,65,0.615,0.936,9,-2.303,1,0.189,0.0656,1.17e-05,0.204,0.388,122.994,124873,4
632,John Legend,Wild (feat. Gary Clark Jr.),4rVW6XqAsSaf5vOwc8FREW,68,0.557,0.585,8,-6.201,1,0.0431,0.036,0.0,0.176,0.305,63.392,196907,4
633,Black Eyed Peas,GIRL LIKE ME,1zLBsSVxETQOfINOLYvT5m,77,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,222523,4
634,Juice WRLD,Real Shit (with benny blanco),3uVPLtkmDu8pDkYEAVqbgS,67,0.703,0.703,1,-4.672,1,0.133,0.605,0.0,0.12,0.697,76.017,183783,4
635,Bring Me The Horizon,Kingslayer (feat. BABYMETAL),7CAbF0By0Fpnbiu6Xn5ZF7,72,0.434,0.929,1,-2.749,1,0.147,0.000207,0.00109,0.0916,0.428,92.541,220042,4
636,Ghostface Playa,Swaggin' at the Partment,0eCwAiq4qzQJJgQVaqUaCN,73,0.533,0.948,1,-4.832,0,0.0681,0.00574,0.874,0.476,0.406,92.571,124541,4
637,The Weeknd,Escape From LA,1sOW4PuG5X3Ie3EXUhAopJ,69,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,355960,4
638,BTS,Black Swan,2EmcTFQ1rM11wp2ztsXTHa,74,0.719,0.757,2,-5.167,0,0.0849,0.137,0.0,0.129,0.489,147.024,198261,4
639,Ozuna,Una Locura,5y7DaS3jAc9eZzcSOoUIwU,76,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,4
640,Poor Mans Poison,Feed the Machine,4xe3UHiQOH2RNBXcuAKDvG,66,0.636,0.526,4,-7.649,0,0.0844,0.463,0.0,0.439,0.7,175.982,183289,4
641,Bad Bunny,HOY COBRÉ,0tjZv2hChdHZCW1zFXpy1J,71,0.86,0.725,11,-6.7,1,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,162151,4
642,Justin Bieber,Lonely (with benny blanco),4y4spB9m0Q6026KfkAvy9Q,75,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,149297,4
643,Sam Hunt,Kinfolks,52lGuLAkIVbm4LZkSf9nj0,63,0.569,0.807,0,-4.584,1,0.0464,0.0876,0.0,0.164,0.883,76.011,181933,4
644,Sub Urban,Freak (feat. REI AMI),5jkbw3FDS3bSSb4oLKYbjf,70,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,194000,4
645,Oliver Tree,Hurt,6Ph8QwsRfZunN5e1GGBIqa,67,0.563,0.784,0,-5.875,1,0.0402,0.0173,0.0,0.467,0.424,93.992,145147,4
646,Freddie Gibbs,"Something to Rap About (feat. Tyler, The Creator)",5OkYfk72CNL8XLqa3gp9q7,66,0.406,0.524,5,-11.071,1,0.255,0.469,3.95e-06,0.117,0.412,56.046,282560,4
647,J. Cole,Snow On Tha Bluff,1oOEkBNp4zWnkD7nWjJdog,65,0.586,0.512,8,-8.819,0,0.0668,0.723,0.0002,0.119,0.235,75.857,235480,4
648,Justin Morales,Desde Morro,5u6lAvdS8mmHHTHQlC3TtN,69,0.79,0.688,2,-5.476,0,0.0319,0.0994,0.0,0.111,0.816,97.486,146840,3
649,Eric Church,Doing Life With Me,57YkkgxAiusJPMtiSG3w3c,63,0.646,0.598,3,-10.293,1,0.0425,0.73,5.87e-06,0.118,0.606,80.993,195587,4
650,Jeremy Zucker,"always, i'll care",0rbKrBvZUYY9GN9l057BuY,75,0.732,0.221,6,-12.623,1,0.056,0.897,2.62e-05,0.11,0.677,105.165,146160,4
651,Key Glock,Dough,2rw5cbtHTyzy8iruujD28d,64,0.876,0.463,1,-6.607,1,0.289,0.00166,0.000492,0.109,0.32,162.951,198867,4
652,Sleepy Hallow,Deep End Freestyle,2AlYncTpVHKwHb55F9lF6O,66,0.868,0.479,4,-6.687,0,0.445,0.703,0.0,0.102,0.776,133.928,115200,4
653,Tyler Rich,Leave Her Wild,4oFAJvXFB2W9FWgaww9cQo,65,0.395,0.75,0,-5.104,1,0.0552,0.046,0.0,0.128,0.532,173.918,199107,4
654,Mac Miller,Hand Me Downs,2Yv2mHzr5AQavVdwQjEokV,67,0.677,0.33,2,-11.198,1,0.149,0.474,0.000871,0.064,0.336,68.985,298440,4
655,Drake,Desires (with Future),7eYAHC0RbBF9eaqWzT34Aq,67,0.812,0.506,5,-7.706,0,0.116,0.281,0.0,0.325,0.554,145.074,237946,4
656,Agust D,Daechwita,1Y7AZ3akqDipAyo6mmOQTy,74,0.65,0.827,8,-4.014,1,0.0599,0.0229,0.0,0.121,0.223,144.995,225668,4
657,ILLENIUM,Feel Something (With I Prevail),5dAtKXyrQoQW054LZqJ5dP,65,0.428,0.877,5,-4.722,0,0.0835,0.00153,0.00372,0.0943,0.113,75.518,221000,4
658,Steve Lacy,Thats No Fun,0SkgmGr08TvWQciNRgRtmc,65,0.542,0.723,3,-5.18,1,0.0428,0.77,2.75e-06,0.625,0.294,83.078,161901,4
659,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),4jVBIpuOiMj1crqd8LoCrJ,70,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,202795,4
660,Khalid,Know Your Worth,0TrPqhAMoaKUFLR7iYDokf,71,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4
661,MC Virgins,Trap Anthem,5YOlr46EwaH34hfN6r4vXR,69,0.818,0.82,6,-5.531,0,0.175,0.106,0.0,0.108,0.737,160.005,133018,4
662,Chloe x Halle,Do It,35Dh5MnCUPLN3XyAVtQff3,67,0.725,0.668,5,-7.286,0,0.055,0.0932,2.33e-06,0.112,0.566,82.966,176787,4
663,Quinn XCII,Stacy,07ZQLYn9x4x3L3vxStc1zr,65,0.744,0.556,8,-6.97,1,0.0375,0.0858,0.0,0.1,0.505,105.006,168987,4
664,Tame Impala,Breathe Deeper,3LbZIhU0smEU5SUnxod4j4,67,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4
665,6ix9ine,GOOBA,1XdbvPWz4lhyRBMz9cBy8b,71,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,132303,4
666,Saweetie,Back to the Streets (feat. Jhené Aiko),3MEruRteiUZXkStfTlZqRn,65,0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,189496,4
667,Junior H,Intro,1s1hRKC0zaL2O7zdLIm6md,70,0.694,0.59,2,-6.023,0,0.0248,0.32,0.0682,0.104,0.338,105.022,240389,3
668,City Girls,Pussy Talk,5EzL7hGT9g2Tvqsy158Lu9,65,0.943,0.641,1,-5.598,1,0.191,0.0016,0.0,0.211,0.242,99.099,218333,4
669,El Tigrillo Palma,El 24,3NonQgxZnkfpWDBdzHQf0k,65,0.73,0.604,5,-5.189,1,0.0315,0.723,0.0,0.364,0.965,111.658,154640,3
670,Pop Smoke,Shake The Room (feat. Quavo),7rSnKi58HPIVC0FVyh04Q1,69,0.733,0.684,2,-4.748,1,0.177,0.142,0.0,0.179,0.437,142.04,165640,4
671,Bankrol Hayden,Brothers (feat. Luh Kel),49O5AqdaIGmnfz2d8TXL7Z,65,0.889,0.483,8,-10.332,1,0.227,0.376,0.0,0.088,0.761,120.995,131853,4
672,Marca MP,Tu,6ajVb9JDdueaxbtLImUEPC,66,0.518,0.409,9,-8.781,0,0.0492,0.444,0.0,0.194,0.764,72.338,153548,4
673,Playboi Carti,Place,1Bg2CNZw6S4e9cGWPmi0uI,65,0.891,0.628,1,-6.35,1,0.105,0.000674,0.0,0.119,0.04,131.06,117240,4
674,King Von,3 A.M.,1YVhP58OOuJKDcwM7aO8K1,64,0.885,0.485,1,-7.891,1,0.474,0.0401,0.0,0.103,0.073,139.989,126883,4
675,NAV,Turks (feat. Travis Scott),0lSZh5W0wDeurkGzLYY6hf,66,0.893,0.618,7,-4.425,0,0.112,0.0827,0.0,0.542,0.389,119.099,161377,4
676,Grupo Marca Registrada,El Comerciante,56YZft0whsresPdufFqwwS,74,0.83,0.743,10,-4.643,1,0.0386,0.351,0.0,0.11,0.837,105.0,245376,3
677,42 Dugg,Not A Rapper,3iJzFCok0A0qvOaADTAyq5,63,0.883,0.712,8,-3.397,0,0.27,0.107,0.0,0.0971,0.559,120.079,107771,4
678,blackbear,queen of broken hearts,1xyUCr7dIJYaUaaiDf4Q1L,67,0.717,0.712,0,-6.098,1,0.0765,0.00663,0.0,0.0756,0.825,97.019,171172,4
679,Stray Kids,Back Door,0XuepwFJUcKN8T5zTqoP0F,73,0.82,0.842,7,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,189287,4
680,PawPaw Rod,HIT EM WHERE IT HURTS,7888F1QWPTn4cPbuknNV4T,64,0.779,0.721,6,-6.371,1,0.214,0.122,0.00252,0.0765,0.822,178.046,165499,4
681,salem ilese,Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,72,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,136839,4
682,keshi,drunk,6D6HVKe7Qu3imn4zzJD0W9,71,0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952,227032,4
683,Playboi Carti,Meh,15JRvf02KKGHKgC31jrpuh,66,0.764,0.512,1,-6.814,1,0.3,0.00158,0.0,0.0899,0.586,81.541,118500,4
684,Shotgun Willy,Oreo,6hhRhOIkpUIu1CFNNJfsnt,67,0.791,0.778,11,-5.557,1,0.0406,0.745,2.35e-06,0.303,0.88,136.982,128933,4
685,Eminem,Higher,3eMsgWDRq5dKl5SBTYGv2J,70,0.733,0.82,4,-4.758,0,0.218,0.0143,0.0,0.674,0.525,148.0,222037,4
686,Maddie & Tae,Friends Don't,5YxhnFlztmiOKDDDkxmyh1,64,0.531,0.79,7,-5.95,1,0.0474,0.0413,0.0,0.148,0.442,99.983,188600,4
687,La Adictiva,El Amor de Mi Vida,1w3FzkhH82foC5oIbIKKut,71,0.689,0.556,10,-4.776,1,0.0305,0.0254,0.0,0.0942,0.795,132.851,208160,4
688,Lizzy McAlpine,Pancakes for Dinner,4HffeEF97c6UxNePgbuECW,66,0.753,0.266,11,-11.453,1,0.0478,0.759,0.0,0.11,0.321,142.026,235035,4
689,Junior H,No Me Pesa,4YU704KDCv4tyE6qQxliY3,71,0.51,0.736,9,-3.866,1,0.0362,0.114,4.51e-06,0.101,0.514,100.152,221813,4
690,Duncan Laurence,Arcade,1J14CdDAvBTE1AJYUOwl6C,77,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147,3
691,Mitch Rossell,Then Again,2PoOVPahdBzzlX8B35XflM,64,0.551,0.535,2,-6.614,1,0.0257,0.495,0.0,0.134,0.346,145.886,205740,4
692,Tevomxntana,Heaven Sent,0kuP3lMxCikBd7nPBIdjv8,70,0.379,0.795,7,-8.928,0,0.0542,0.281,0.00234,0.0932,0.222,94.503,150001,3
693,Ellie Goulding,Hate Me,15og0pCEcTFWEXOFKdcJlU,69,0.64,0.789,8,-4.891,1,0.0644,0.0875,0.0,0.147,0.762,75.018,188067,4
694,Pop Smoke,Gangstas,1hg3RlqFZXJb5YgRoK9qmF,72,0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,160000,5
695,BTS,ON,0fZRNhPJ4AGmwY7rkpdbqK,74,0.583,0.817,9,-5.146,0,0.099,0.118,0.0,0.338,0.437,105.935,246381,4
696,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),5GK1GYXH16RdfmltogHhAk,71,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,213672,4
697,Bad Bunny,YO VISTO ASÍ,5fROvzNghPid8mbKNDYvpJ,71,0.688,0.881,7,-4.889,0,0.0474,0.0947,0.0,0.0804,0.677,123.013,191526,4
698,Twenty One Pilots,Level of Concern,6xZ4Q2k2ompmDppyeESIY8,69,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,220051,4
699,The Kid LAROI,TELL ME WHY,3jlxX3VXPiY3lvBBbppQD3,66,0.6,0.723,6,-4.928,0,0.158,0.109,0.0,0.167,0.463,149.881,195268,4
700,Lil Yachty,Coffin,5vDNippoMr52KpXBO9b9KQ,65,0.92,0.547,6,-4.98,0,0.272,0.0241,1.45e-06,0.0998,0.606,138.05,89536,4
701,Taylor Swift,‘tis the damn season,7dW84mWkdWE5a6lFWxJCBG,68,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840,4
702,Money Man,Courtesy,5aN5LC7k4x4oiVaEnlcTeJ,64,0.845,0.517,11,-8.063,0,0.137,0.00502,2.73e-05,0.0906,0.274,119.975,130000,4
703,ITZY,WANNABE,4pspYVQGFHLPEFgQPD1J7e,74,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
704,Luke Bryan,Knockin' Boots,2opQESZb7JsRKCvWMBPeuv,64,0.728,0.682,2,-3.749,1,0.218,0.127,0.0,0.337,0.643,131.901,200067,4
705,HRVY,Good Vibes,53kWAAfx7IopXRa31MQHB8,72,0.558,0.877,10,-3.392,1,0.145,0.274,0.0,0.162,0.762,99.988,170280,4
706,Eternal Raijin,LA ESPADA,2KYNQpVdHsqC84TgJa5T7O,72,0.776,0.837,9,-6.618,0,0.0341,0.14,0.869,0.211,0.729,130.079,177231,4
707,Bee Gees,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",3ZP18us6p6LHOZMG1LLUjF,74,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,241093,4
708,Jack Harlow,Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR,65,0.914,0.463,6,-10.187,0,0.174,0.038,0.0,0.0833,0.532,144.039,153360,4
709,PARTYNEXTDOOR,BELIEVE IT,4HDCLYli2SUdkq9OjmvhSD,71,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,0.731,158.373,183219,4
710,FINNEAS,Break My Heart Again,7gGBgh0bVxHPgZjA505bo9,71,0.402,0.151,4,-14.228,0,0.04,0.907,0.0,0.0941,0.489,144.069,238013,4
711,Miracle Tones,528 Hz Whole Body Regeneration,6KKxPIXdfaIbZ6cQgX5Gav,66,0.164,0.0812,5,-26.974,1,0.0547,0.963,0.808,0.102,0.0505,140.408,146062,4
712,MAX,Blueberry Eyes (feat. SUGA of BTS),5dn6QANKbf76pANGjMBida,68,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,172245,4
713,Chris Stapleton,Devil Always Made Me Think Twice,3olGkpomYOWwRZsbFTZqiX,64,0.729,0.685,7,-7.547,1,0.03,0.358,0.0102,0.111,0.56,122.284,231720,4
714,Edith Whiskers,Home,2qPSa6HXjzwa9sLhNGpA1T,75,0.725,0.199,2,-12.478,1,0.0357,0.982,0.00395,0.1,0.264,120.031,195359,4
715,Miracle Tones,528 Hz Bring Positive Transformation,1PJAY5lET9XqwAPFOdWZHw,66,0.183,0.027,0,-28.285,1,0.0387,0.965,0.992,0.116,0.037,68.149,111000,3
716,Dua Lipa,Love Again,4rPkN1FMzQyFNP9cLUGIIB,76,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004,4
717,22Gz,"Suburban, Pt. 2",7rWLqeQJabrK7FbY8X0TyI,67,0.83,0.574,11,-6.892,1,0.701,0.281,0.0,0.124,0.538,143.892,190746,4
718,Miracle Tones,528 Hz Manifest Love,12yrAJr9DEtGFR30KQVK0w,66,0.168,0.0654,9,-30.119,0,0.0393,0.977,0.851,0.0986,0.0427,138.061,106271,4
719,Phoebe Bridgers,Punisher,5LJ4ig9cMvjui3li1mrNRl,66,0.32,0.227,1,-12.803,1,0.0448,0.986,0.000353,0.108,0.215,83.912,189623,4
720,Lil Baby,No Sucker (feat. Moneybagg Yo),6A9wHAasMxed0firnDao1K,63,0.9,0.846,0,-4.884,1,0.224,0.025,0.0,0.204,0.851,129.966,188607,4
721,Kygo,Higher Love,1kKYjjfNYxE0YYgLa7vgVY,70,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267,4
722,Olivia O'Brien,Josslyn,37ZKB38iNyKJ0xYEz9SJgk,65,0.425,0.743,11,-5.54,0,0.148,0.012,0.0,0.709,0.344,84.748,189125,4
723,Kidd G,Dirt Road,24LyKCgvEia1eAPUbuISlk,63,0.796,0.516,8,-7.891,1,0.0744,0.519,0.0,0.126,0.181,140.012,150890,4
724,Niall Horan,Put A Little Love On Me,7LyBwug9tJgbaEzRCqtY78,71,0.589,0.471,10,-4.908,1,0.0262,0.674,0.0,0.105,0.262,95.972,224586,4
725,JAWNY,Anything You Want,78LMazmfqncADjyJVae8dN,67,0.798,0.78,6,-4.75,0,0.0554,0.145,0.0,0.1,0.929,112.025,123557,4
726,Miracle Tones,528 Hz Manifest Your Greatness,05FxtxCg18s015HsuT6dvP,65,0.162,0.0698,2,-30.509,0,0.0684,0.954,0.949,0.114,0.0394,136.306,128625,3
727,Lil Darkie,rap music,0KrywEwYmgdhYTYxRK5oTm,64,0.581,0.959,1,1.06,1,0.362,0.288,0.000128,0.0676,0.72,127.0,197000,4
728,Rod Wave,Shooting Star,6D1SdwPIbc6mmLVZqJr4m7,62,0.623,0.498,5,-9.012,1,0.11,0.541,0.0,0.329,0.648,166.87,183850,3
729,The Strokes,Selfless,2t0wwvR15fc3K1ey8OiOaN,70,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,222093,4
730,All Time Low,Monsters (feat. Demi Lovato and blackbear),50DMJJpAeQv4fIpxZvQz2e,66,0.51,0.787,0,-3.712,0,0.0529,0.0137,0.0,0.368,0.793,162.092,174425,4
731,KillBunk,Chanel Bag,4d16JADh71pTeqx0vlHL69,68,0.77,0.614,11,-5.49,0,0.0816,0.0671,0.0,0.0873,0.698,115.012,158668,4
732,A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",733c1CWmIGymoQXdp7Us88,65,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,188563,4
733,Freddie Dredd,Devil's Work,3omcH1HGghFtzaFGgazoy8,68,0.656,0.872,7,-6.663,1,0.206,0.00297,0.00302,0.0778,0.568,150.059,125608,4
734,Clinton Kane,i don't want to watch the world end with someone else,58qX77t2VWMWcycsh9zKLc,71,0.535,0.359,2,-9.343,1,0.0607,0.771,0.0,0.111,0.488,154.163,184505,4
735,Ariana Grande,safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,69,0.552,0.599,1,-5.75,0,0.0404,0.0703,0.0,0.0986,0.0916,161.884,208457,4
736,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,68,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,234000,4
737,BLACKPINK,Ice Cream (with Selena Gomez),4JUPEh2DVSXFGExu4Uxevz,70,0.79,0.701,9,-4.81,1,0.365,0.0317,8.06e-05,0.0311,0.91,159.972,177813,4
738,BLACKPINK,Crazy Over You,7qq0EOPW4RRlqdvMBmdd73,71,0.804,0.633,4,-6.186,1,0.0612,0.0371,0.000119,0.102,0.67,115.002,163946,4
739,Penelope Scott,Cigarette Ahegao,67VxWciiaYZYy3NTlyCtp7,65,0.654,0.285,5,-13.379,0,0.0375,0.0966,0.0216,0.105,0.148,82.997,183992,4
740,BIA,WHOLE LOTTA MONEY,5yorXJWdBan1Vlh116ZtQ7,64,0.897,0.371,1,-5.019,1,0.368,0.0904,0.0,0.325,0.441,81.008,156005,4
741,Ski Mask The Slump God,Burn The Hoods,34PhB0kHT00utubP3aTau8,64,0.871,0.715,3,-7.828,0,0.147,0.196,0.0,0.14,0.378,150.955,102960,4
742,Joji,Afterthought,6zvqq50PL7io0rprbkrYc9,68,0.668,0.547,1,-8.024,1,0.0353,0.398,0.0766,0.0931,0.192,83.5,194871,4
743,Ella Mai,Not Another Love Song,5XqDJFVCyRTm5J7cIfRmR1,65,0.499,0.612,4,-5.947,0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,217801,4
744,347aidan,Demons and Monsters,7u9BIFBgxuqntGW7wO5lMs,66,0.777,0.32,9,-11.824,0,0.0847,0.927,2.45e-06,0.256,0.407,80.992,197902,4
745,Tame Impala,Lost In Yesterday,5JWPUEov2wlX7c0jhYZpeB,68,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3
746,Keith Urban,One Too Many,5NUXE8W12lWcUXgJRCjeEw,69,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,203893,4
747,Fan Sounds,Box Fan Long Loop for Sleep,2vNsbBlW91QSe68DcCWrXb,63,0.0,2.03e-05,8,-25.5,0,0.0,0.146,0.158,0.113,0.0,0.0,500219,0
748,Dustin Lynch,Good Girl,3NgcaTIgVh77DdwAInp996,63,0.711,0.696,7,-5.05,1,0.0869,0.16,0.0,0.17,0.694,80.512,189533,4
749,Mario Judah,Die Very Rough,3brXaWuPsVScvYQKUh3Ijc,70,0.72,0.74,1,-3.815,1,0.0646,0.00255,2.55e-06,0.303,0.172,157.953,91171,4
750,Stephan Moccio,Fracture,2m2GJpBjQNNphaCgBeoj7R,68,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,207640,4
751,Johnny 2 Phones,RESCUE,40sUznaxaBvL5nEDTO5Trq,64,0.87,0.602,1,-9.238,1,0.123,0.201,1.2e-05,0.326,0.969,127.978,157995,4
752,Miracle Tones,528 Hz Emotional Healing,5fOf105Dd3ZJAJZchLa5ce,65,0.166,0.0438,0,-30.378,1,0.0442,0.988,0.887,0.0979,0.039,134.62,134958,4
753,Wilbur Soot,Your Sister Was Right,5BNAzE37hmpyCx0hyrgDqJ,68,0.504,0.278,2,-16.502,1,0.0772,0.925,0.108,0.129,0.15,83.729,152073,4
754,K/DA,MORE,6juLaduD4STCUDWT0AYun4,72,0.66,0.787,1,-4.592,0,0.032,0.00257,0.0,0.323,0.199,142.018,217088,4
755,Alec Benjamin,Jesus in LA,0uLPKDuIhkIhttiwezNdiG,67,0.787,0.558,0,-5.237,1,0.0414,0.664,0.0,0.347,0.706,94.049,171539,4
756,Parker McCollum,Young Man's Blues,6ywiHcxaHBR39gRhud37XK,62,0.549,0.869,8,-4.817,1,0.0546,0.0139,0.0,0.334,0.502,114.0,206038,4
